Line 1,Line 2,Converged,Bus Voltages,Line Loadings
"(3, 13)","(25, 27)",True,"[1.0375443367159378, 1.043681750532412, 1.0225788938717975, 0.990714687445157, 0.9984335975490095, 1.001947083608184, 0.9919235272766095, 0.9913665181513835, 1.0356588662966557, 1.0169733012220432, 1.0105346818007996, 0.9998397104294042, 1.015915753462508, 1.0176256672610429, 1.0162468519792276, 1.0302142356417079, 1.0284646437518719, 1.0247670068186296, 1.0492586977333707, 0.9905477654158145, 1.0306959687614434, 1.0492735528714798, 1.0442454259723983, 1.0358991327417342, 1.0531810112023354, 1.0394790865122239, 1.0285819048678015, 1.0350420382921321, 1.0403376861042124, 1.0499, 0.982, 0.9841000000000001, 0.9971999999999999, 1.0123, 1.0494, 1.0636000000000003, 1.0275, 1.0265000000000002, 1.0299999999999998]","[28.14360824533771, 9.740744039949739, 69.89784910372404, 54.302957483033765, 39.948940817824926, 22.80727140928363, 62.59551755962216, 0.0, 58.37914107318098, 36.45522530026681, 53.25611730837703, 103.34326808514378, 26.464871161429382, 16.38999987225707, 9.778135905031567, 81.70488749478051, 27.128425136467975, 24.629899892641603, 24.037062499517877, 36.98494348610068, 51.58732725336461, 73.68166645123725, 53.550262593822005, 17.688329116517135, 44.68219190622772, 7.921044285901329, 65.91476656235992, 12.024369773465814, 56.52270011821435, 59.4962449006321, 13.299007730974251, 39.694332200898735, 0.0, 54.26117151319668, 33.46735374719665]"
"(3, 13)","(25, 28)",True,"[1.0372655641877147, 1.0429475497267424, 1.0217164843456923, 0.9901351079832833, 0.9980466361084517, 1.0015930379302087, 0.991572259363793, 0.991019326323908, 1.0355145444453033, 1.0166556352437488, 1.0102035087934145, 0.999483509447642, 1.0155523177701329, 1.0171541449506925, 1.0155524457000555, 1.0294372012772393, 1.0271398644645608, 1.0236149358013993, 1.048972933184072, 0.9903918248602089, 1.030148986463248, 1.0489806555167853, 1.0439422629828914, 1.0351908858301337, 1.0520533153958542, 1.0355841868996316, 1.0258396325155632, 1.0311656956729682, 1.0353362559794268, 1.0499000000000003, 0.982, 0.9841000000000001, 0.9972, 1.0123000000000002, 1.0494000000000003, 1.0636, 1.0274999999999999, 1.0265000000000002, 1.03]","[28.0915056344387, 9.643166895305216, 69.89510548727579, 54.48491942114562, 39.63470746308476, 22.68629473137466, 62.82361131047709, 0.0, 58.50286673358198, 36.470176191607564, 53.30315511296647, 103.26922768098822, 26.505188630821326, 16.461047730899818, 9.72785034844877, 81.65837489906448, 27.237507217506874, 24.686997273570185, 24.11627359070164, 36.83955412126053, 51.711335024306734, 73.79076098486752, 53.55879658158115, 17.86864859574174, 44.633167346888456, 8.092307815165766, 65.97817360195047, 12.039869563532598, 56.56240594300815, 59.51907810923627, 14.552339581710177, 39.32837802603492, 54.32609628249539, 0.0, 87.14590520836147]"
"(3, 13)","(27, 28)",True,"[1.0370304823433714, 1.0422663468667286, 1.0208581629228122, 0.9894752472280847, 0.9975428939144847, 1.0011223035788377, 0.9911043820271556, 0.9905577285465468, 1.0353155148049433, 1.016266479367697, 1.0097896840295613, 0.999047140048322, 1.0151140125092486, 1.0166059339240896, 1.014806119984293, 1.0286209762919702, 1.0257706705740874, 1.0224398015092802, 1.0486727539964582, 0.9902280173751511, 1.0295744019521411, 1.0486729755252138, 1.0436237995808397, 1.0344469169481338, 1.0508214274190624, 1.0315480894397242, 1.0230135368607107, 1.0246171861482678, 1.0349977217129096, 1.0499000000000005, 0.982, 0.9841, 0.9971999999999999, 1.0123000000000002, 1.0494000000000003, 1.0636, 1.0275, 1.0265000000000002, 1.03]","[27.90130456664672, 9.476590241952437, 69.57924563410194, 54.07233061869595, 38.973508315442096, 22.269325357385686, 63.62654509669453, 0.0, 58.94132121791586, 36.51827394284916, 53.45593268423965, 102.70992239582104, 26.65179546826203, 16.589550379098785, 9.692985532038124, 81.26757995099415, 27.72264716582663, 25.155681273656416, 24.61212560730745, 36.41913754913164, 52.296099821192655, 73.90772565267768, 53.56942728058042, 18.05835750294237, 44.33353537733306, 9.448799247065427, 66.04539258213727, 12.056158136394757, 56.6048041910174, 59.543335618166694, 16.06757155160835, 38.36267197568899, 34.05524195653564, 87.16558123115644, 0.0]"
"(4, 5)","(4, 7)",True,"[1.0390695589078194, 1.047221129059254, 1.0277385109232406, 0.9988020735951758, 0.9996606607015371, 1.0037500865859479, 0.986028753420615, 0.9825128249812811, 1.0319803161453227, 1.0136230888219895, 1.0091981510326788, 0.9960828608363755, 1.0099398411919303, 1.0065593304905809, 1.0130037951118755, 1.030469667182804, 1.0320465291572332, 1.0290513785495916, 1.0493526356672398, 0.9905990267807325, 1.0308757732235445, 1.0493698338733106, 1.0443450815536732, 1.0361319519003476, 1.0568489226637656, 1.0514201336564963, 1.0367197554466616, 1.0497831045959123, 1.049709763166662, 1.0499000000000003, 0.982, 0.9840999999999999, 0.9971999999999999, 1.0123, 1.0494, 1.0635999999999999, 1.0275, 1.0264999999999997, 1.0299999999999998]","[27.09761176837705, 9.66890936776962, 68.01457095154507, 50.872656906319826, 31.807122093577878, 12.444550493627228, 2.2349474898714745, 86.04410334935721, 0.0, 0.0, 91.21937801105892, 30.281509020823172, 64.09483746459198, 18.183794481240337, 8.573181553249434, 29.603970832671518, 82.03656851876326, 83.83839038391024, 15.369780956443904, 49.12931248061236, 40.86810781034083, 73.6462860964584, 53.547795320402415, 17.629114636248545, 35.8315235309524, 8.880481859601222, 65.89404778056122, 12.019276016726078, 56.50978789129595, 59.48879437018652, 11.661737020750886, 43.023024449264945, 24.124980650132173, 32.275001665270494, 55.769807520132886]"
"(4, 5)","(5, 6)",True,"[1.028099821276806, 1.0294267018276828, 0.9901120596020423, 0.9229350430659182, 0.9061703450787165, 0.9964510461079483, 0.8917272944097965, 0.8970255090737611, 0.9972038509746234, 0.9798696327703194, 0.9829734866423794, 0.9582024278765449, 0.964082837315601, 0.9429304001506585, 0.9760833853146472, 1.0061517080576614, 1.0054495653485118, 0.9979198963596323, 1.0404086121629164, 0.9857179104114209, 1.0137511097765204, 1.0401989603366057, 1.034852929734903, 1.013966427454029, 1.0456228136227776, 1.0371281196221134, 1.0167464540554212, 1.0423857809365422, 1.0446348816382034, 1.0499, 0.982, 0.9840999999999999, 0.9972, 1.0123, 1.0494, 1.0636, 1.0275, 1.0265000000000002, 1.0299999999999998]","[51.94253639622687, 21.69546713149914, 68.79508184773482, 60.494328729703184, 66.47912399900716, 36.611955547784184, 121.05874087584505, 233.07928180830083, 0.0, 80.7664510302836, 0.0, 153.97970397586542, 30.955149139691944, 34.07625830204456, 24.08584906031862, 106.21965492376751, 221.9138979859641, 236.12380157785813, 53.63540711834802, 54.91386530859388, 69.72637655097606, 78.03232901671167, 55.005321222535656, 23.370409802293636, 56.500564916318154, 20.39685764533952, 68.13548809961917, 12.507289514276746, 58.04294745847989, 60.319539142049116, 8.933993339872023, 38.61956239546435, 23.521007057535318, 31.66161977079971, 55.8434503078858]"
"(4, 5)","(5, 10)",True,"[1.0380331173947588, 1.0458717891445186, 1.0250879787136211, 0.9931997081646792, 0.9904103862640131, 1.0009211637897337, 0.9879918358372866, 0.9864464265655541, 1.0337489762362424, 1.016472997337821, 1.0144555726137685, 0.9992787142416011, 1.0110082472586603, 1.0039532774446494, 1.0113408909124895, 1.029217888742078, 1.0304699971963707, 1.0270344709888364, 1.048892277786383, 0.9903478113472908, 1.029994602074827, 1.048897985588121, 1.0438566956484336, 1.034990987950491, 1.0562049897175005, 1.050637669055069, 1.0355929958165102, 1.0493781696666111, 1.049431963486809, 1.0499, 0.982, 0.9840999999999999, 0.9972, 1.0123000000000002, 1.0494000000000003, 1.0636000000000003, 1.0275, 1.0265, 1.03]","[30.974330851794722, 11.130306772957388, 65.75207114124815, 52.38898026928484, 34.32245005148977, 15.86620392545443, 17.76673805037149, 107.47678236774662, 0.0, 12.261479856619491, 76.10465306611333, 0.0, 49.28220042217405, 16.816559601005668, 8.576181708924807, 9.571064897941357, 102.13608562811115, 105.62511782413367, 19.577282904845067, 46.49063756401121, 45.03125788543116, 73.82195047309594, 53.561485278022644, 17.919592428495214, 38.72995285874993, 10.118033967247818, 65.99617303953325, 12.044245453485477, 56.57372861550747, 59.52556845538096, 10.664034825764174, 41.92622834001783, 24.08573232690626, 32.2366956505303, 55.770713616147475]"
"(4, 5)","(6, 7)",True,"[1.0332651708790492, 1.0385447987647218, 1.0099711782526581, 0.9634013551874451, 0.9580022399736597, 1.0030163247210693, 0.9941250136177465, 0.9546181673875898, 1.0208907294588052, 0.9981564580530902, 0.9981046076914346, 0.9787320963372633, 0.9881123527688885, 0.9757135778724744, 0.9952641343369062, 1.0188062897552832, 1.0193532448422598, 1.0142398825911085, 1.0450631097371712, 0.9882581639517197, 1.0226641405833898, 1.0449724696671163, 1.0397936274887856, 1.0255010133910647, 1.0517826131077275, 1.0448184691806193, 1.0273492589205229, 1.0463664586193753, 1.0473658121156701, 1.0499, 0.982, 0.9840999999999998, 0.9971999999999999, 1.0123000000000002, 1.0494, 1.0636, 1.0275, 1.0265, 1.03]","[43.30304764645131, 16.801319042615834, 63.28960268771881, 57.29351054570788, 47.820925793448154, 27.998454318446697, 81.36895751313278, 184.35780411522532, 0.0, 54.24597167542164, 27.766680259169867, 96.38600106392182, 0.0, 22.80217788954612, 12.594657773492383, 65.15520890163867, 175.3780541964729, 185.65600888847948, 38.33375296025388, 46.36034863949518, 59.87535895248599, 75.49979411123391, 53.956368493847776, 20.360042863050225, 49.14922922710747, 15.598026432631091, 66.902242922164, 12.252575017758645, 57.169376276539396, 59.85678197459852, 8.676946323141884, 39.22622747019125, 23.815988918885147, 31.96879954245867, 55.788815451768]"
"(4, 5)","(7, 8)",True,"[1.0366341018831666, 1.043342538077119, 1.0192724628518997, 0.9805805369275992, 0.9707735622590411, 0.99088331747179, 0.967125394286196, 0.9607260357987365, 1.0615428363447463, 1.0035724163099053, 0.9981672067144085, 0.9848091230313942, 0.9990085820251874, 0.9937457530164017, 1.0056072889616834, 1.025549604484416, 1.0265117159475166, 1.0223721000091621, 1.0475431937651418, 0.9896116089775667, 1.0274121647580785, 1.0475151145413035, 1.042425361569663, 1.0316474308077608, 1.0542977482393123, 1.0483580989158905, 1.0325125640086257, 1.0481984273887504, 1.0486226165562178, 1.0499000000000003, 0.982, 0.9840999999999998, 0.9972, 1.0123, 1.0494000000000003, 1.0636, 1.0275, 1.0265000000000002, 1.03]","[33.8668208062259, 12.280959250243262, 64.69435685415218, 52.161877066627724, 38.855969888170215, 14.203648177155037, 15.613591923208899, 87.32007275483953, 0.0, 11.86943856141392, 93.44779056702227, 31.463994000679747, 65.37615818768053, 0.0, 20.925044826445426, 31.03637566452251, 84.45009842368438, 86.13969287568962, 20.01056082983239, 50.36603971326683, 43.12051359521044, 74.36939401192802, 53.624705917230486, 18.77476186494626, 37.075094324966365, 10.866485421051856, 66.30393615842026, 12.11751452567752, 56.77065119070409, 59.63711251373765, 10.735681888662855, 42.28317074569191, 23.975385300597544, 32.12816835327356, 55.77541809210186]"
"(4, 5)","(8, 38)",True,"[1.0376539068683504, 1.0455671183875839, 1.0244483311559278, 0.99155319389521, 0.9872041064637544, 1.002636276359228, 0.9852467533483719, 0.981896356962254, 1.0126055017187285, 1.011618962753806, 1.0074681038651765, 0.9938352322321309, 1.0072907347300615, 1.002329512258238, 1.0104897396769659, 1.0287339502993798, 1.0300129197320353, 1.0265264514244279, 1.0487143019724126, 0.9902506900852703, 1.0296539312939903, 1.048715562233616, 1.043667878827061, 1.0345498900031354, 1.0559224381381132, 1.050337858114164, 1.0352123684887335, 1.0492230121460442, 1.049325519848208, 1.0499000000000003, 0.982, 0.9841, 0.9972, 1.0123000000000002, 1.0494000000000003, 1.0636000000000003, 1.0275, 1.0265000000000002, 1.0299999999999998]","[32.82026607842321, 11.954441129177692, 63.67453134783647, 52.08702061498046, 33.7100103774226, 13.39503813255617, 9.26031218214023, 85.53312932221296, 0.0, 7.484857444907127, 90.94897996104963, 29.130526360472537, 63.829944400793096, 11.544404268798349, 0.0, 28.727857339073324, 82.92859318524133, 84.57450105098816, 17.710841210805924, 48.70347111721902, 42.58801089903035, 73.89139228575087, 53.56785413641878, 18.03208215142538, 36.55323849609921, 10.041421441903786, 66.03605134913757, 12.05390319958167, 56.59889375800384, 59.53996148158729, 10.82113520795591, 42.159787645971385, 24.070878854996398, 32.222160537137604, 55.77115677672138]"
"(4, 5)","(9, 10)",True,"[1.0382889930195782, 1.0461323154883442, 1.02550382764389, 0.9938272997127932, 0.9898836264777864, 0.9982765783258578, 0.9859468259801553, 0.9848600715294507, 1.0330598938846283, 1.0195814630668245, 0.9967756706868226, 0.9909894726952159, 1.012867524227059, 1.0054684333157229, 1.0121292845059349, 1.0296837205512277, 1.030896656909637, 1.0274673076573322, 1.0490635940025859, 0.9904412981588797, 1.0303225216574896, 1.049073580132218, 1.0440384444412083, 1.03541558190158, 1.0562960732529518, 1.05081433541902, 1.0358775244020633, 1.0494695972208832, 1.0494946860524812, 1.0499, 0.982, 0.9840999999999999, 0.9971999999999998, 1.0123000000000002, 1.0494000000000003, 1.0636, 1.0275, 1.0265000000000002, 1.03]","[29.83968250892722, 10.656724276923113, 66.47791219213222, 51.87825040576888, 34.058604003735084, 14.780590281321446, 12.310330534523127, 100.19847679995884, 0.0, 9.043503775001943, 81.22061252253953, 11.422213976184507, 54.55442654341813, 17.252274375393146, 8.399330099940999, 0.0, 107.77536090863471, 97.8573295546594, 17.980141313837976, 47.14033264891419, 43.592492822579, 73.7559114180771, 53.555921508086904, 17.811410984566624, 37.77342766302852, 9.719801705664558, 65.95799549353258, 12.034951444034157, 56.54973958133013, 59.51180668993323, 10.955119624033934, 42.270899028371, 24.09453292781133, 32.245297552603745, 55.77047737975525]"
"(4, 5)","(9, 12)",True,"[1.0387136445609977, 1.0444343203403927, 1.0201707103064883, 0.9828516678055875, 0.9790736257200594, 0.9958448701024472, 0.9776332382079624, 0.975395054500235, 1.0286623668764783, 1.0111649796360604, 1.0028885379437764, 0.9761444093270525, 0.9868837529682056, 0.9900520475228531, 1.003920073819253, 1.0249046592994466, 1.02637902462436, 1.0226834101147473, 1.0473059986092506, 0.9894821683381243, 1.0269580981491235, 1.0472719612922343, 1.0421736876821626, 1.0310595764545276, 1.0539852535923837, 1.0479302219545479, 1.032118536284701, 1.0479769827443661, 1.0484706969871675, 1.0499, 0.982, 0.9840999999999999, 0.9972, 1.0123, 1.0494, 1.0636000000000003, 1.0275, 1.0265, 1.03]","[20.42025677680579, 7.601765733283383, 75.4087959936351, 47.3558527549556, 38.459371302967256, 7.315570668896713, 43.28006634706528, 39.785570330070215, 0.0, 29.167154905496425, 124.95366575179621, 89.38874303978524, 98.13378359125527, 21.297607890132692, 11.63030180494074, 109.80681285630338, 0.0, 37.073869971367984, 14.440707181508106, 59.66572244445542, 32.299867615677854, 74.47062266724076, 53.63937483131909, 18.925679609770178, 30.282289226261344, 8.65886241512793, 66.35934568208253, 12.130411302805806, 56.80673734674786, 59.657304805182406, 13.92865866061174, 45.95252635164028, 23.955340923512107, 32.10830991551637, 55.776643796370074]"
"(4, 5)","(12, 13)",True,"[1.0389588205515445, 1.0438695930560915, 1.0181611292210977, 0.9780391742038341, 0.9694286623372453, 0.9860494472119897, 0.9653702781836089, 0.963564328931839, 1.0233449161446033, 1.0037499394101126, 0.9960593476149403, 0.9850082905010562, 1.0015982990538166, 0.9893741033081206, 1.003121042203619, 1.0242174241218898, 1.0253653949405654, 1.021309040454652, 1.0470532489612383, 0.9893442387492001, 1.026474247381778, 1.0470128569948924, 1.041905504024827, 1.0304331751122504, 1.0530240823664103, 1.0470158158454486, 1.0310927455739742, 1.047503731889202, 1.0481460282879365, 1.0499, 0.982, 0.9840999999999999, 0.9972000000000001, 1.0123000000000002, 1.0494000000000003, 1.0636000000000005, 1.0275, 1.0265000000000002, 1.03]","[15.261092732065729, 7.580380411658674, 80.20594284814393, 44.75071188566472, 40.74382767319351, 6.9992916512876855, 74.86892779648059, 19.066928332812157, 0.0, 50.2079793961997, 151.2555861570903, 135.07322499178264, 124.27121822802334, 25.26559118307434, 16.159352365867402, 104.89599609915285, 10.021708615700001, 0.0, 13.67521355715509, 65.05768027687915, 25.629001319857565, 74.58011073333853, 53.65617260195865, 19.08666763686466, 26.192582343021975, 8.259502396696995, 66.41881359061472, 12.144158595884928, 56.84566921019459, 59.679011897820835, 15.676760847465628, 47.903350120215926, 23.913217151219605, 32.06641645047796, 55.77962626309194]"
"(4, 5)","(13, 14)",True,"[1.038842793659099, 1.04619736224723, 1.0244067095616216, 0.98922617769168, 0.9877674405143451, 1.0026409400266096, 0.9872172025012776, 0.9849565040895778, 1.0329091214249422, 1.009486179516864, 1.0059934654834863, 0.9914431083881519, 1.004086313025901, 0.9962102920791646, 1.013884667681072, 1.030486504870149, 1.031185518275205, 1.0273056373301261, 1.0493588279184416, 0.9906024058522613, 1.0308876256296682, 1.0493761805465898, 1.0443516506743833, 1.0361472990089466, 1.05547996795913, 1.0503900414011786, 1.0356936286759875, 1.0492500180034432, 1.0493440468426427, 1.0499, 0.982, 0.9841, 0.9971999999999999, 1.0123, 1.0494000000000003, 1.0636000000000003, 1.0275, 1.0265000000000002, 1.03]","[25.629310612808116, 9.057502735464693, 68.15091701334902, 47.52716903354594, 35.17167159189682, 6.527226201644565, 4.469921999427088, 96.24651547485335, 0.0, 4.287267895492327, 93.84238808043038, 34.05140029014693, 67.03597053251117, 18.105522708044646, 9.391024682554795, 31.734183816861076, 79.16766345174312, 80.08971247670429, 0.0, 58.30637601904268, 28.404040125272857, 73.64396226566382, 53.547638558387455, 17.625212381188252, 26.891578694105156, 7.5278568344367764, 65.89268419842097, 12.018940268357444, 56.50893917253009, 59.48830420406514, 13.659750379731156, 45.39191935494038, 24.073456771294737, 32.22468474889159, 55.77107581288464]"
